AGEP,SCHL,MAR,SEX,DIS,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,MIG
8,15,0,0,1,0,3,0,0,1,1,1,1,1,0,1,0,30,20,3,1
12,20,0,0,1,3,0,0,1,0,1,1,1,5,2,5,3,50,25,9,1
14,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,50,90,9,0
10,20,4,0,1,3,3,0,1,0,1,1,1,5,0,1,2,40,0,4,1
13,18,0,0,1,0,3,0,0,0,1,1,1,7,2,2,0,50,30,8,1
10,19,0,0,1,0,3,1,0,0,1,1,1,0,0,3,0,72,45,9,1
14,21,0,1,1,4,3,3,1,1,1,1,1,0,2,1,0,40,20,8,1
8,20,4,0,1,0,3,1,0,0,1,1,1,0,0,2,0,45,15,6,0
6,18,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,40,15,7,0
4,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,50,6,0
14,15,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,35,10,6,0
13,18,0,1,1,3,3,1,1,0,1,1,1,0,2,1,0,40,15,8,1
11,18,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,15,7,1
12,0,0,1,1,4,3,0,1,1,1,1,1,0,2,0,5,0,0,0,1
4,18,4,0,1,3,2,0,1,0,1,1,1,0,0,1,0,30,25,6,1
12,15,0,0,1,0,3,3,0,0,1,1,1,0,2,6,0,40,20,7,0
8,18,0,1,1,0,3,3,0,0,1,1,1,7,0,1,0,14,20,2,0
13,21,0,1,1,0,1,0,0,1,1,1,1,0,2,3,0,40,15,9,0
2,19,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,30,15,3,0
13,20,0,0,1,0,3,3,0,1,1,1,1,7,2,1,0,40,45,9,1
12,20,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,30,7,0
7,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,40,30,5,1
5,21,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,70,9,1
8,18,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,10,8,1
10,15,4,1,1,0,3,3,0,0,1,1,1,7,0,3,0,7,10,2,1
10,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,30,7,1
9,18,0,0,1,4,3,0,1,0,1,1,1,0,0,7,0,38,70,7,0
15,21,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,15,9,1
13,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,25,9,0
12,19,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,40,25,7,1
10,20,0,0,1,4,3,0,1,1,1,1,1,5,0,1,0,40,15,9,1
3,19,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,45,6,0
10,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,40,40,7,1
12,18,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,37,20,3,1
13,18,0,1,1,0,3,1,0,1,1,1,1,0,2,0,5,0,0,0,1
14,13,0,1,1,3,3,0,1,1,1,1,1,5,2,0,5,0,0,2,1
12,23,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,15,9,1
8,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,35,30,6,1
15,20,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,15,9,1
13,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,55,40,9,1
4,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,25,4,0
15,17,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,8,1
6,17,4,1,1,0,3,0,0,0,1,1,1,2,0,1,0,24,45,7,1
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,5,30,0,7,0
11,22,0,1,1,0,3,1,0,1,1,1,1,8,2,1,2,40,0,2,1
14,22,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,80,25,8,0
10,20,4,0,1,0,3,1,0,0,1,1,1,5,0,1,0,40,15,5,1
3,15,4,0,1,3,3,0,1,0,1,1,1,0,0,6,0,40,30,8,1
3,15,0,1,1,0,2,0,0,0,1,1,1,0,0,2,0,35,15,6,1
10,20,0,1,1,0,3,1,0,0,1,1,1,8,0,1,0,40,20,7,0
6,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,4,1
14,21,0,0,1,4,3,0,1,0,1,1,1,8,2,1,0,40,45,4,1
12,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,25,9,0
7,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,30,7,0
15,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,20,9,1
8,20,4,1,1,3,3,0,1,0,1,1,1,0,0,5,5,10,0,1,1
15,23,1,1,1,0,3,1,0,0,1,1,1,0,2,3,0,40,15,9,1
13,18,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,30,9,0
15,20,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,15,8,1
13,21,0,1,1,4,3,3,1,0,1,1,1,0,2,4,1,55,0,5,0
12,20,0,1,1,0,3,3,0,1,1,1,1,0,2,2,0,40,20,8,0
15,12,0,1,1,0,3,3,0,0,1,1,1,7,2,1,0,32,90,5,0
13,21,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,40,20,8,1
11,17,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,30,10,8,1
12,21,4,0,1,0,3,0,0,0,1,1,1,5,2,4,0,40,15,9,1
7,20,0,1,1,4,3,0,1,1,1,1,1,0,0,2,0,25,60,7,1
12,15,0,1,1,4,3,0,1,1,1,1,1,0,2,1,0,40,30,9,1
6,18,4,0,1,0,3,0,0,0,1,1,1,0,0,5,0,40,10,8,1
5,17,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,10,6,1
8,15,0,1,1,0,3,0,0,0,1,1,1,2,0,1,0,25,15,3,1
9,16,4,1,1,0,3,0,0,0,1,1,1,0,0,2,0,40,15,6,1
9,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,48,25,9,1
9,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,10,7,1
8,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,60,3,1
4,19,4,0,1,0,3,0,0,0,1,1,1,1,0,1,0,40,30,4,0
12,0,0,0,1,4,3,0,1,1,1,1,1,0,2,2,0,40,60,5,1
10,18,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,35,45,6,1
11,20,0,1,1,0,3,3,0,1,1,1,1,0,2,2,0,60,15,8,1
8,17,0,1,1,0,3,1,0,0,1,1,1,0,0,1,5,0,0,0,1
3,18,4,1,1,3,3,0,1,0,1,1,1,5,0,1,0,10,20,1,0
15,17,0,1,1,0,3,0,0,1,1,1,1,7,2,6,0,25,25,5,1
10,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,45,40,7,0
11,19,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,43,10,8,0
6,15,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,50,5,4,1
7,21,0,0,1,0,3,0,0,1,1,1,1,7,0,1,0,40,60,7,0
5,18,4,1,1,0,3,3,0,0,1,1,1,0,0,2,0,40,30,6,0
14,15,0,1,1,0,3,3,0,1,1,1,1,0,2,1,5,0,0,0,1
12,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,7,1
11,18,0,1,1,3,3,0,1,0,1,1,1,0,2,1,0,25,20,4,1
9,19,4,0,1,4,3,0,1,0,1,1,1,5,0,0,5,0,0,0,0
10,21,4,1,1,2,3,0,0,0,1,1,1,0,0,1,0,42,35,9,1
13,21,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,60,45,6,1
13,23,0,0,1,4,3,0,1,0,1,1,1,0,2,5,0,40,30,9,1
12,19,0,1,1,0,3,1,0,0,1,1,1,0,2,1,1,40,0,9,0
10,20,4,0,1,0,3,0,0,0,1,1,1,0,0,7,0,40,0,7,1
15,20,0,0,1,4,3,1,1,0,1,1,1,0,2,1,0,40,90,9,1
14,21,0,1,1,0,3,0,0,1,1,1,1,5,2,1,1,40,0,8,1
10,19,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,1,7,0
15,20,4,1,1,0,3,3,0,0,1,1,1,0,2,3,0,40,45,9,1
10,18,0,0,1,0,3,0,0,0,1,1,1,7,0,1,0,48,30,7,1
4,20,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,50,30,9,1
12,20,2,1,1,0,1,0,0,0,1,1,1,8,2,0,5,0,0,0,0
9,21,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,5,8,0
13,11,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,25,8,1
15,23,0,0,1,4,3,0,1,0,1,1,1,5,2,4,0,50,20,7,1
10,19,4,1,1,0,3,3,0,0,1,1,1,0,0,1,1,40,0,7,1
0,18,4,1,0,0,3,0,0,0,1,1,0,8,0,1,5,0,0,4,0
13,20,0,1,1,0,3,0,0,0,1,1,1,5,2,3,0,40,50,7,1
13,18,0,1,1,0,3,0,0,1,1,1,1,1,2,1,0,34,15,5,1
7,13,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,6,1
15,13,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,7,2,2,1
10,18,0,1,1,0,3,1,0,0,1,1,1,8,0,1,5,16,0,4,1
13,21,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,12,9,1
11,16,0,0,1,0,3,3,0,1,1,1,1,0,2,1,0,40,15,8,1
14,17,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,80,80,6,1
7,18,4,1,0,0,3,2,0,0,1,0,1,0,0,1,0,40,0,6,0
12,15,0,1,1,4,3,3,1,1,1,1,1,7,2,1,0,20,30,4,0
9,19,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,40,20,6,0
8,18,0,0,1,0,1,3,0,0,1,1,1,0,0,5,5,0,0,0,1
11,17,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,15,7,1
14,15,0,1,0,3,3,0,1,1,1,0,1,7,2,1,0,40,45,4,1
4,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,42,20,7,1
7,16,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,15,2,0
9,23,4,0,1,3,3,0,1,0,1,1,1,5,0,2,0,50,30,8,1
11,20,2,1,1,0,3,1,0,0,1,1,1,0,2,1,0,50,15,9,1
3,20,0,0,1,0,3,1,0,0,1,1,1,8,0,1,0,40,60,7,0
8,18,4,0,0,0,3,0,0,0,1,0,1,5,0,1,0,40,25,7,0
14,20,4,1,1,0,3,1,0,0,1,1,1,0,2,2,0,40,5,7,1
7,20,0,1,1,0,3,3,0,0,1,1,1,0,0,1,0,40,20,9,1
9,20,0,0,1,4,3,0,1,0,1,1,1,0,0,1,0,45,30,9,1
7,16,4,1,1,0,3,0,0,0,1,1,1,8,0,1,0,45,25,6,1
13,21,0,0,1,3,3,0,1,0,1,1,1,5,2,1,1,40,0,9,1
13,9,0,1,1,4,3,0,1,1,1,1,1,8,2,0,5,0,0,0,1
8,20,0,0,1,4,3,0,1,0,1,1,1,5,0,1,5,0,0,0,0
10,20,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,9,0
11,18,0,1,1,0,3,0,0,1,1,1,1,0,2,6,0,15,60,1,1
5,18,0,0,1,0,3,3,0,1,1,1,1,2,0,1,0,35,40,4,1
9,18,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,28,35,2,0
8,23,0,0,1,4,3,0,1,0,1,1,1,5,0,1,0,60,50,7,0
2,18,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,30,6,1
14,19,0,1,1,0,3,1,0,1,1,1,1,8,2,1,0,50,20,7,1
10,20,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,40,65,8,1
15,20,0,0,1,0,3,1,0,0,1,1,1,8,2,1,0,42,30,8,0
7,18,4,1,1,0,3,1,0,0,1,1,1,7,0,1,0,25,40,5,1
15,20,4,1,1,0,3,1,0,0,1,1,1,5,2,1,0,40,30,8,0
5,20,4,0,1,0,3,0,0,0,1,1,1,1,0,1,0,40,70,6,1
0,0,4,1,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,0,0
9,21,0,1,1,0,3,3,0,1,1,1,1,0,0,3,0,40,30,7,0
6,19,0,0,1,0,1,3,0,1,1,1,1,0,0,5,0,40,35,7,0
10,19,0,0,1,0,3,1,0,1,1,1,1,0,0,6,0,40,0,8,1
10,21,0,1,1,4,3,0,1,1,1,1,1,5,0,1,0,40,25,9,0
11,8,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,50,35,5,1
3,18,4,0,0,0,3,0,0,0,1,1,1,7,0,1,0,40,15,4,0
15,19,4,1,1,3,3,0,1,0,1,1,1,0,2,6,5,0,0,2,1
15,18,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,90,5,0
8,19,0,0,1,0,1,1,0,1,1,1,1,0,0,2,0,50,45,6,1
7,18,0,1,1,0,3,0,0,1,1,1,1,5,0,1,0,20,10,2,0
8,21,0,1,1,0,3,0,0,1,1,1,1,0,0,2,0,20,15,1,1
9,12,4,1,0,4,3,0,1,0,1,0,1,0,0,1,0,40,10,3,1
10,20,0,1,1,0,3,0,0,1,1,1,1,0,0,1,5,0,0,0,1
13,20,0,1,1,0,1,1,0,1,1,1,1,5,2,1,5,0,0,4,1
14,19,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,0,7,1
5,20,4,0,1,4,3,0,1,0,1,1,1,8,0,0,5,0,0,0,0
14,23,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,55,30,9,1
4,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,7,1
15,15,0,0,1,3,1,0,1,1,1,1,1,0,2,5,0,40,45,9,1
6,15,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,20,6,1
8,20,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,36,75,8,0
9,20,4,1,1,0,3,3,0,0,1,1,1,5,0,3,0,42,15,9,0
7,18,4,0,1,0,3,0,0,0,1,1,1,0,0,2,0,40,45,6,1
10,20,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,40,10,9,1
10,15,0,1,1,4,3,0,1,1,1,1,1,0,0,0,5,0,0,1,1
12,19,0,1,1,0,3,0,0,1,1,1,1,0,2,6,0,10,0,2,1
9,18,0,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,20,7,1
15,23,0,0,1,0,3,0,0,0,1,1,1,0,2,4,0,60,25,6,1
6,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,65,20,9,1
14,19,0,0,1,0,1,0,0,1,1,1,1,0,2,1,0,40,15,9,1
11,22,4,1,1,0,3,1,0,0,1,1,1,1,2,1,0,30,90,5,1
15,18,0,1,1,3,3,0,1,0,1,1,1,7,2,1,0,40,45,8,1
11,21,4,1,1,2,3,3,0,0,1,1,1,1,2,1,0,40,30,8,0
13,16,0,0,1,0,3,0,0,1,1,1,1,8,2,1,2,0,0,0,0
11,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,5,1
11,18,0,1,1,0,3,0,0,0,1,1,1,1,2,1,0,40,90,7,1
10,20,4,1,0,0,3,1,0,0,1,1,0,0,0,7,0,35,30,9,1
7,20,4,0,1,0,3,3,0,0,1,1,1,5,0,1,0,50,40,9,0
14,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,25,5,7,0
10,21,0,0,1,0,3,1,0,1,1,1,1,8,0,1,0,40,45,9,1
5,20,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,38,45,5,1
8,19,4,1,1,0,3,0,0,0,1,1,1,0,0,4,2,10,0,0,1
7,20,4,1,1,0,3,1,0,0,1,1,1,8,0,4,0,14,60,3,0
15,15,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,10,6,1
14,13,0,1,1,4,3,0,1,1,1,1,1,7,2,0,5,0,0,0,1
10,22,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,50,25,9,0
8,15,4,0,1,4,3,0,1,0,1,1,1,0,0,1,0,48,5,7,1
12,21,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,1,8,1
15,21,0,0,1,0,1,0,0,0,1,1,1,0,2,5,0,40,23,9,1
8,20,0,1,1,4,3,0,1,1,1,1,1,0,0,1,5,0,0,0,1
2,18,4,1,1,0,3,2,0,0,1,1,1,0,0,1,0,35,20,4,0
6,20,4,0,0,0,3,1,0,0,1,0,1,0,0,1,0,50,15,8,0
6,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,10,8,1
11,20,0,1,1,0,3,1,0,0,1,1,1,8,2,1,0,45,15,9,1
14,15,0,0,0,0,1,0,0,0,0,1,1,7,2,1,0,40,30,8,1
8,18,0,1,1,0,3,2,0,0,1,1,1,0,0,1,0,25,10,6,1
15,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,7,0
9,15,0,0,1,0,3,0,0,0,1,1,1,7,0,1,0,28,45,5,1
9,21,4,0,1,0,3,1,0,0,1,1,1,0,0,2,0,40,20,8,0
7,22,0,1,1,0,3,1,0,0,1,1,1,0,0,1,5,50,0,9,0
6,18,4,0,0,0,3,0,0,0,1,1,1,7,0,1,0,58,30,7,1
15,23,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,7,15,2,1
10,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,60,45,8,1
13,22,0,1,1,0,3,0,0,0,1,1,1,5,2,3,0,60,14,9,1
11,20,4,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,75,9,0
11,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,5,0,0,2,1
13,14,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,45,6,0
14,18,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,45,30,9,0
11,19,0,1,1,0,3,1,0,1,1,1,1,0,2,6,1,35,0,7,1
3,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,30,20,2,1
9,11,0,0,1,4,3,0,1,1,1,1,1,7,0,6,0,40,40,7,1
7,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,50,5,1
8,22,0,1,1,0,3,3,0,1,1,1,1,0,0,2,0,55,65,9,1
14,21,4,1,1,0,3,0,0,0,1,1,1,1,2,1,0,40,20,7,0
9,20,4,1,1,0,3,3,0,0,1,1,1,0,0,1,0,40,60,8,1
10,15,0,1,1,0,3,0,0,1,1,1,1,0,0,1,5,0,0,0,1
3,18,4,1,1,0,3,0,0,0,1,1,1,5,0,9,2,0,0,0,1
13,20,0,0,1,0,3,0,0,1,1,1,1,0,2,6,0,30,15,7,0
12,20,4,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,12,7,1
15,20,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,1,9,0
14,20,4,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,30,6,1
15,12,2,1,0,0,3,0,0,0,1,1,1,0,2,1,5,40,0,4,1
14,20,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,50,30,9,1
13,15,0,0,0,3,3,0,1,0,0,0,1,7,2,1,0,40,30,7,1
13,15,0,0,1,3,3,3,1,0,1,1,1,5,2,0,5,0,0,0,1
14,15,4,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,13,5,1
15,20,0,1,1,4,3,0,1,0,1,1,1,5,2,1,0,40,12,8,1
6,19,0,1,1,0,3,2,0,1,1,1,1,0,0,1,5,0,0,0,1
5,15,4,1,1,0,3,3,0,0,1,1,1,0,0,7,0,40,6,5,1
13,20,4,1,1,3,3,0,1,0,1,1,1,1,2,2,0,48,50,9,1
12,17,2,1,1,0,3,1,0,0,1,1,1,0,2,1,0,36,15,4,1
9,15,0,0,1,0,2,0,0,1,1,1,1,0,0,1,0,40,40,9,1
2,15,4,1,1,0,3,0,0,0,1,1,1,0,0,4,0,15,10,3,1
15,20,2,1,1,0,3,0,0,0,1,1,1,7,2,1,0,40,10,7,1
12,19,0,0,1,0,3,0,0,1,1,1,1,7,2,3,0,40,25,9,1
4,17,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,16,10,2,1
4,17,4,1,1,0,3,0,0,0,1,1,1,5,0,1,1,32,0,2,1
14,21,0,0,1,4,3,0,1,0,1,1,1,0,2,6,0,40,15,7,1
11,20,4,1,1,0,3,3,0,0,1,1,1,7,2,2,2,40,0,4,1
6,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,30,0,5,0
13,20,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,40,45,9,1
12,21,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,0,6,1
14,20,0,0,1,0,3,1,0,0,1,1,1,0,2,2,0,40,25,8,0
13,21,4,1,1,0,3,2,0,0,1,1,1,0,2,4,0,40,15,4,1
11,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,0,40,30,9,1
5,18,0,1,1,3,3,3,1,1,1,1,1,0,0,1,0,30,15,4,0
9,20,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,43,45,8,0
10,20,0,1,1,3,3,0,1,1,1,1,1,5,0,1,5,0,0,0,1
15,15,0,0,1,3,3,0,1,1,1,1,1,0,2,2,0,40,15,7,1
10,14,0,0,1,4,3,0,1,0,1,1,1,0,0,1,0,40,25,4,1
14,20,0,1,1,0,3,3,0,1,1,1,1,0,2,1,0,16,10,4,1
15,18,0,0,1,0,3,1,0,0,1,1,1,0,2,6,0,60,60,9,1
14,20,0,0,1,0,3,1,0,0,1,1,1,0,2,1,2,50,0,9,1
11,18,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,16,30,4,1
14,20,0,1,0,0,3,3,0,0,1,1,1,0,2,1,5,0,0,3,1
10,20,4,0,1,0,3,2,0,0,1,1,1,0,0,1,0,40,20,9,1
14,20,2,0,1,0,1,1,0,0,1,1,1,8,2,1,0,45,30,9,1
13,23,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,50,20,9,1
2,15,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,40,15,7,0
10,20,4,0,1,4,3,0,1,0,1,1,1,0,0,1,0,32,30,3,1
7,18,4,1,0,0,3,1,0,0,1,1,0,0,0,1,5,0,0,3,0
14,20,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,60,20,8,1
8,18,0,1,1,0,3,3,0,0,1,1,1,0,0,6,0,25,15,1,0
15,18,0,0,1,4,3,0,1,1,1,1,1,5,2,1,0,40,20,9,1
15,18,0,0,0,4,3,0,1,1,1,0,1,0,2,6,5,0,0,0,1
12,18,0,0,1,0,1,0,0,1,1,1,1,7,2,1,0,40,10,9,0
15,15,0,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,5,4,1
14,20,0,1,1,0,3,1,0,0,1,1,1,0,2,6,5,0,0,2,1
12,15,0,1,1,0,3,1,0,1,1,1,1,0,2,0,5,0,0,0,0
14,20,4,0,1,3,3,0,1,0,1,1,1,5,2,4,0,36,10,9,1
13,15,4,0,0,0,3,1,0,0,1,0,1,5,2,1,0,40,20,7,1
13,18,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,45,8,1
11,20,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,40,60,9,1
8,15,0,0,1,0,3,1,0,0,1,1,1,0,0,6,0,25,30,7,1
14,23,0,0,1,3,3,0,1,0,1,1,1,0,2,8,0,45,25,9,1
13,15,0,1,1,0,3,0,0,1,1,1,1,0,2,0,5,0,0,1,1
12,15,0,1,1,0,3,0,0,1,1,1,1,0,2,0,5,0,0,0,1
4,18,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,15,5,1
14,15,0,0,1,4,3,0,1,0,1,1,1,0,2,6,5,28,0,3,0
9,18,4,1,1,0,3,1,0,0,1,1,1,0,0,6,0,40,20,7,0
10,18,4,0,1,0,3,0,0,0,1,1,1,7,0,3,0,40,20,6,1
15,18,0,1,1,0,3,0,0,1,1,1,1,7,2,0,5,0,0,0,1
7,15,0,0,1,0,2,0,0,0,1,1,1,0,0,1,0,45,60,6,0
9,15,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,60,30,6,1
7,15,0,1,1,0,3,0,0,0,1,1,1,7,0,0,5,0,0,0,1
9,18,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,2,6,0
15,21,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,50,20,9,1
5,20,4,0,1,0,3,1,0,0,1,1,1,0,0,6,0,72,30,5,0
15,20,0,0,1,0,3,0,0,0,1,1,1,5,2,1,0,50,20,9,1
10,21,4,0,1,0,3,1,0,0,1,1,1,0,0,2,0,40,30,8,0
14,17,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,40,15,6,0
1,15,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,17,5,1
12,20,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,0,1
14,19,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,10,8,1
14,22,0,0,1,0,3,0,0,1,1,1,1,0,2,7,0,30,25,9,1
11,20,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,1,1
5,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,50,7,1
3,17,0,1,1,0,3,1,0,0,1,1,1,7,0,1,5,0,0,0,1
9,15,0,1,1,0,3,2,0,0,1,1,1,0,0,3,0,40,15,8,1
12,20,0,1,1,4,3,0,1,1,1,1,1,5,2,1,5,30,0,3,1
8,20,4,1,1,4,3,0,1,0,1,1,1,5,0,1,0,48,55,9,1
7,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,45,8,0
15,15,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,70,35,7,1
8,18,4,1,1,0,3,1,0,0,1,1,1,8,0,1,5,0,0,2,1
10,18,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,7,1
7,20,4,1,1,0,3,0,0,0,1,1,1,5,0,3,0,40,12,7,0
2,15,4,1,1,0,3,0,0,0,1,1,1,2,0,0,5,0,0,0,0
14,21,0,1,1,0,3,1,0,0,1,1,1,0,2,4,0,40,55,8,1
7,20,4,1,1,0,3,0,0,0,1,1,1,1,0,1,1,40,0,9,1
10,14,0,1,1,4,3,3,1,1,1,1,1,8,0,9,2,0,0,1,0
8,19,4,1,1,0,3,0,0,0,1,1,1,7,0,1,0,40,15,4,1
14,21,0,1,1,0,3,1,0,0,1,1,1,0,2,3,0,40,25,9,1
9,18,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,10,7,0
9,8,3,1,1,0,3,0,0,0,1,1,1,1,0,1,5,30,0,7,1
11,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,25,9,1
9,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,35,15,7,0
1,18,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,7,1
12,18,4,0,1,4,3,0,1,0,1,1,1,0,2,7,5,8,0,2,0
3,17,0,1,1,0,0,1,0,1,1,1,1,0,0,5,3,60,10,6,0
14,15,0,1,1,3,3,0,1,0,1,1,1,0,2,1,0,20,3,3,1
13,18,4,1,1,2,3,3,0,0,1,1,1,0,2,1,0,35,20,5,1
6,19,0,1,1,0,3,3,0,0,1,1,1,0,0,3,0,40,15,8,0
11,13,3,1,1,4,3,0,1,0,1,1,1,0,2,0,5,0,0,0,1
2,15,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,30,15,3,0
