AGEP,SCHL,MAR,RELP,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,SEX,RAC1P,ESR
14,9,4,7,1,7,2,0,0,3,0,1,1,1,0,7,0
29,18,0,2,1,0,0,0,4,0,0,1,1,1,1,0,0
60,19,0,0,0,0,0,0,4,3,0,1,1,1,1,0,1
35,15,0,0,1,0,3,0,4,0,1,1,1,1,1,7,1
50,13,0,16,0,0,0,0,4,1,0,1,0,0,0,0,0
53,19,4,16,0,0,0,0,4,1,0,1,1,0,1,0,0
11,7,4,2,1,7,0,0,0,0,0,1,1,1,1,0,0
47,16,0,6,1,0,4,1,4,3,1,1,1,1,1,0,1
23,20,4,11,1,0,3,2,4,0,1,1,1,1,0,7,1
36,14,4,16,1,0,0,0,4,1,0,1,1,1,0,0,0
75,16,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0
51,18,0,17,1,0,0,2,4,0,0,1,1,1,1,0,0
10,7,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
8,5,4,2,1,1,0,0,0,1,0,1,1,1,0,0,0
26,16,4,17,0,0,0,0,4,0,0,1,1,0,0,0,0
88,19,1,6,1,0,0,2,4,1,0,1,1,1,1,0,0
62,17,4,17,1,0,0,2,4,0,0,1,1,1,1,7,0
64,23,0,1,1,0,0,0,4,1,0,1,1,1,0,0,0
28,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
36,22,0,1,1,0,4,0,4,0,1,1,1,1,1,5,1
42,20,0,0,1,0,3,0,4,3,1,1,1,1,1,5,1
30,16,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
30,16,4,2,1,0,2,2,4,3,0,1,1,1,0,0,1
18,14,4,16,1,0,0,2,4,3,0,1,1,1,1,1,0
61,9,0,0,1,0,3,0,4,0,1,1,1,1,1,7,0
32,22,0,9,1,0,4,0,4,3,1,1,1,1,1,5,0
9,6,4,17,1,0,0,0,0,0,0,1,1,1,0,0,0
61,21,2,0,1,0,0,0,2,1,0,1,1,1,0,0,1
23,16,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
70,20,2,0,1,0,3,0,4,0,1,1,1,1,1,5,0
6,2,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
67,15,0,1,1,0,3,0,4,3,1,1,1,1,1,0,0
16,14,4,2,1,1,0,0,0,0,0,1,1,1,0,7,0
10,7,4,2,1,1,0,0,0,1,0,1,1,1,1,0,0
5,1,4,2,1,2,0,0,0,0,0,1,1,1,0,0,0
20,19,4,17,1,0,0,0,4,1,0,1,1,1,0,0,0
51,15,4,16,0,0,0,2,4,0,0,1,0,1,1,0,0
59,1,4,17,0,0,2,0,4,0,0,1,1,0,0,0,0
35,21,4,2,1,0,0,0,4,1,0,1,1,1,0,5,1
6,3,4,2,1,2,4,1,0,0,1,1,1,1,0,0,0
61,17,0,0,1,0,0,0,2,3,0,1,1,1,0,0,0
48,19,0,1,1,0,0,0,4,3,0,1,1,1,0,0,1
66,21,0,1,1,0,0,0,4,0,0,1,1,1,0,0,0
27,19,4,2,1,0,3,0,4,0,1,1,1,1,1,5,1
74,22,4,0,1,0,3,0,4,0,1,1,1,1,1,0,0
21,19,4,17,0,0,0,0,4,1,0,1,1,0,0,0,1
46,17,3,16,1,0,0,0,4,0,0,1,1,1,0,1,0
39,22,0,1,1,0,3,0,4,3,1,1,1,1,1,5,0
53,21,0,16,1,0,2,2,4,0,0,1,1,1,0,0,0
35,17,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
21,19,0,17,1,0,0,0,4,3,0,1,1,1,0,0,0
40,15,4,16,1,0,0,0,4,0,0,1,1,1,0,1,0
94,21,1,16,0,0,0,0,4,3,0,1,1,0,1,0,0
19,19,4,2,1,0,3,0,4,0,1,1,1,1,0,5,0
67,21,4,16,0,0,0,2,4,3,0,1,1,0,0,7,0
65,19,2,13,1,0,0,0,2,0,0,1,1,1,0,2,0
46,20,4,16,1,0,3,2,4,0,1,1,1,1,1,0,0
41,18,4,17,0,0,0,0,4,0,0,1,1,1,0,0,0
14,11,4,16,1,0,0,2,0,0,0,1,1,1,0,1,0
13,9,4,2,1,1,0,0,0,3,0,1,1,1,1,8,0
22,16,0,2,1,0,0,0,4,0,0,1,1,1,1,7,0
43,17,0,17,1,0,0,0,4,1,0,1,1,1,1,0,1
40,15,0,1,1,0,4,0,4,3,1,1,1,1,1,0,1
39,19,4,2,1,0,0,0,4,0,0,1,1,1,1,5,1
69,21,4,16,0,0,3,0,4,0,1,1,1,0,0,5,0
54,17,4,16,1,0,0,2,4,0,0,1,1,1,0,2,0
13,10,4,16,1,0,0,2,0,0,0,1,1,1,0,0,0
42,20,2,5,1,0,0,0,4,3,0,1,1,1,1,5,1
23,16,0,0,1,0,0,0,4,3,0,1,1,1,0,0,0
68,16,0,1,1,0,3,0,4,3,1,1,1,1,1,5,0
5,2,4,2,1,7,0,0,0,0,0,1,1,1,1,1,0
17,14,4,16,1,0,0,2,4,0,0,1,1,1,0,7,0
77,19,2,5,1,0,0,0,2,0,0,1,1,1,0,0,0
50,18,4,16,1,0,0,2,2,0,0,1,1,1,0,2,0
52,19,4,0,1,0,0,0,4,1,0,1,1,1,0,0,1
12,10,4,2,1,1,0,0,0,0,0,1,1,1,1,2,0
12,9,4,2,1,5,0,0,0,1,0,1,1,1,1,8,0
13,10,4,7,1,7,3,0,0,3,1,1,1,1,1,7,0
65,22,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
35,16,4,12,0,0,0,0,4,0,0,1,1,0,0,0,0
33,14,4,0,1,0,0,0,4,0,0,1,1,1,1,7,1
31,19,4,16,0,0,0,2,4,3,0,1,1,0,0,7,0
19,19,4,17,1,0,0,0,4,1,0,1,1,1,0,8,1
88,18,0,16,0,0,0,0,2,0,0,0,1,1,0,5,0
52,20,0,1,1,0,3,0,4,0,1,1,1,1,1,5,1
42,20,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
24,19,4,17,1,0,0,0,4,0,0,1,1,1,1,1,1
78,15,1,6,0,0,3,0,4,0,1,1,1,1,1,7,0
44,19,4,16,1,0,0,0,4,0,0,1,1,1,0,1,0
60,17,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
62,21,4,0,1,0,0,0,4,0,0,1,1,1,1,0,1
42,21,0,1,1,0,2,0,4,1,0,1,1,1,0,0,1
61,19,4,17,0,0,2,2,4,1,0,1,1,1,1,0,0
6,3,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
31,21,4,2,1,0,0,2,4,1,0,1,1,1,1,0,1
42,13,4,16,0,0,0,0,4,3,0,0,1,0,0,0,0
55,9,0,0,1,0,4,0,4,0,1,1,1,1,0,0,1
58,16,2,2,1,0,2,0,4,0,0,1,1,1,0,0,1
71,21,0,0,1,0,0,0,2,1,0,1,1,1,0,0,0
57,21,2,0,1,0,0,0,4,1,0,1,1,1,0,0,1
54,16,0,0,1,0,0,2,4,1,0,1,1,1,1,0,1
21,19,4,17,1,0,0,2,4,1,0,1,1,1,0,8,1
50,16,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
32,21,0,9,1,0,0,0,4,0,0,1,1,1,1,5,1
69,8,4,16,0,0,0,0,4,0,0,0,1,0,0,7,0
19,18,4,17,1,0,0,2,4,0,0,1,1,1,1,7,0
26,19,4,2,0,0,0,0,4,3,0,1,1,0,0,7,1
22,16,4,10,1,0,0,0,4,3,0,1,1,1,0,0,1
55,21,2,0,1,0,0,0,4,2,0,1,1,1,1,0,1
72,21,0,16,1,0,3,2,4,0,1,1,1,1,1,5,0
75,17,4,16,0,0,0,0,2,0,0,1,0,1,0,0,0
44,7,4,17,0,0,0,0,4,0,0,0,1,0,1,0,0
84,17,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0
14,11,4,7,1,1,0,1,0,1,0,1,1,1,1,5,0
76,18,0,1,1,0,0,0,4,0,0,1,1,1,0,0,1
18,18,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
20,16,4,17,1,0,0,0,4,1,0,1,1,1,0,8,0
19,19,4,17,1,0,0,2,4,1,0,1,1,1,0,0,0
14,11,4,7,1,6,0,0,0,0,0,1,1,1,0,0,0
55,15,4,0,0,0,0,0,4,0,0,1,1,1,1,1,0
29,21,4,15,1,0,0,0,4,3,0,1,1,1,0,0,1
94,21,1,16,0,0,0,0,4,0,0,0,1,1,1,0,0
62,21,1,0,0,0,3,0,4,0,1,1,1,1,1,5,0
9,6,4,2,1,2,0,0,0,1,0,1,1,1,1,0,0
7,3,4,2,1,1,0,0,0,3,0,1,1,1,1,0,0
51,19,0,0,1,0,0,0,2,0,0,1,1,1,0,0,1
19,19,4,17,1,0,3,0,4,1,1,1,1,1,1,5,1
20,18,4,7,1,0,2,0,4,3,0,1,1,1,0,5,1
39,21,0,1,1,0,3,0,4,1,1,1,1,1,1,5,1
67,22,2,0,1,0,0,2,4,1,0,1,1,1,1,1,0
47,16,0,9,1,0,4,0,4,3,1,1,1,1,1,5,0
22,16,4,12,0,0,2,2,4,0,0,1,1,0,1,0,1
19,19,4,17,0,0,0,2,4,0,0,1,0,1,0,5,0
11,7,4,2,1,7,0,2,0,1,0,1,1,1,0,0,0
75,16,2,16,0,0,0,0,4,0,0,0,1,1,0,1,0
55,9,1,16,0,0,0,0,4,0,0,1,1,1,1,0,0
50,16,0,0,1,0,0,0,4,0,0,1,1,1,1,7,0
53,19,2,10,0,0,0,2,4,1,0,1,1,0,1,0,0
71,19,2,0,1,0,0,0,4,1,0,1,1,1,1,2,0
53,16,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
23,19,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
14,12,4,4,1,1,0,0,0,0,0,1,1,1,0,2,0
18,18,4,17,1,0,0,2,4,0,0,1,1,1,0,0,0
16,11,4,7,1,0,0,0,0,0,0,1,1,1,0,0,0
47,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,1
77,19,1,0,1,0,0,0,4,0,0,1,1,1,1,7,0
30,16,4,17,1,0,0,2,3,0,0,1,1,1,0,5,1
71,19,0,8,1,0,0,0,4,3,0,1,1,1,1,0,0
18,18,4,17,1,0,0,2,4,1,0,1,1,1,1,0,0
30,16,4,13,1,0,0,0,4,0,0,1,1,1,1,0,1
10,7,4,15,1,0,0,0,0,3,0,1,1,1,1,0,0
21,15,4,2,1,0,3,0,4,0,1,1,1,1,0,0,1
38,16,0,1,1,0,4,0,4,0,1,1,1,1,1,7,0
50,21,4,2,1,0,0,0,4,3,0,1,1,1,0,0,0
19,19,4,17,1,0,2,2,4,1,0,1,1,1,1,8,0
29,19,0,17,1,0,0,0,1,0,0,1,1,1,0,5,0
22,20,4,3,1,0,0,0,4,1,0,1,1,1,0,8,1
37,21,0,1,1,0,0,0,4,0,0,1,1,1,1,5,1
25,13,4,15,1,0,0,0,4,2,0,1,1,1,0,0,0
28,14,4,17,0,0,0,2,4,0,0,1,1,0,0,0,0
6,3,4,2,1,8,0,0,0,0,0,1,1,1,0,1,0
94,16,1,16,1,0,0,2,4,3,0,1,1,1,1,0,0
55,16,0,6,1,0,4,0,4,0,1,1,1,1,0,7,0
94,1,1,8,0,0,3,0,4,0,1,0,1,0,1,0,0
52,21,0,1,1,0,3,0,4,0,1,1,1,1,1,5,1
33,21,0,0,1,0,0,0,4,0,0,1,1,1,0,5,1
61,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
25,17,0,9,0,0,3,0,4,0,1,1,1,1,0,0,0
38,20,0,10,1,0,4,0,4,0,1,1,1,1,0,1,1
86,19,1,0,1,0,0,0,2,1,0,1,1,1,0,0,0
64,1,4,17,0,0,0,0,4,3,0,1,1,0,1,0,0
94,16,0,16,0,0,0,2,2,1,0,0,1,0,1,0,0
40,14,4,16,1,0,0,2,4,1,0,1,1,1,1,8,0
29,21,4,10,1,0,4,2,4,0,1,1,1,1,1,5,0
36,16,0,10,1,0,0,0,4,1,0,1,1,1,1,0,1
20,16,4,17,1,0,0,0,4,0,0,1,1,1,1,0,1
56,17,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
12,9,4,3,1,1,3,0,0,0,1,1,1,1,0,4,0
15,12,4,4,1,5,0,0,0,1,0,1,1,1,1,2,0
55,22,0,0,1,0,0,0,2,1,0,1,1,1,0,0,1
10,7,4,2,1,8,0,0,0,0,0,1,1,1,0,0,0
36,13,4,16,1,0,0,0,4,0,0,1,1,1,0,7,0
51,19,0,17,1,0,0,0,1,1,0,1,1,1,0,0,0
28,16,0,16,1,0,0,2,4,0,0,1,1,1,0,0,0
73,19,1,16,0,0,0,0,4,3,0,0,1,0,0,0,0
24,16,4,2,1,0,0,0,4,0,0,1,1,1,0,0,1
8,3,4,2,1,7,0,0,0,1,0,1,1,1,0,0,0
47,18,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
8,4,4,2,1,7,0,0,0,3,0,1,1,1,1,0,0
63,21,2,0,0,0,0,0,4,0,0,1,1,1,1,0,0
30,21,4,0,1,0,0,1,4,3,0,1,1,1,1,0,1
58,21,2,13,1,0,0,0,4,0,0,1,1,1,0,0,1
46,22,4,13,1,0,0,0,4,0,0,1,1,1,1,0,1
94,13,1,16,0,0,0,0,2,3,0,0,1,0,0,0,0
76,21,2,0,1,0,0,0,4,1,0,1,1,1,1,0,0
19,14,4,4,1,0,0,0,4,0,0,1,1,1,0,0,0
30,19,4,0,1,0,0,0,4,1,0,1,1,1,0,0,1
22,16,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
12,9,4,2,1,7,0,0,0,0,0,1,1,1,0,7,0
53,17,0,0,1,0,0,0,4,3,0,1,1,1,0,0,0
70,18,1,0,0,0,3,0,4,0,1,1,1,1,1,0,0
44,19,2,16,1,0,0,0,2,0,0,1,1,1,0,0,0
19,16,4,17,1,0,0,0,4,0,0,1,1,1,1,5,1
70,9,1,0,1,0,3,0,4,3,1,1,1,1,1,7,0
15,12,4,2,1,6,0,0,0,1,0,1,1,1,1,2,0
31,16,4,5,1,0,4,0,4,0,1,1,1,1,0,0,1
63,16,0,1,1,0,3,0,4,0,1,1,1,1,1,5,1
47,21,0,0,1,0,4,0,4,0,1,1,1,1,0,5,1
60,18,0,1,1,0,0,0,4,1,0,1,1,1,0,8,1
60,19,1,16,0,0,0,0,4,1,0,0,1,0,1,0,0
40,14,0,1,1,0,3,0,4,0,1,1,1,1,0,7,1
30,17,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
25,21,4,2,1,0,0,0,4,0,0,1,1,1,1,5,1
62,22,0,0,1,0,2,0,4,1,0,1,1,1,0,0,1
32,23,4,0,1,0,2,0,4,1,0,1,1,1,0,0,1
18,18,4,17,1,0,3,0,4,3,1,1,1,1,0,0,1
68,19,2,0,0,0,0,0,4,1,0,1,1,1,1,2,0
48,22,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
8,5,4,2,1,1,0,0,0,0,0,1,1,1,0,0,0
35,24,4,0,1,0,0,0,4,0,0,1,1,1,0,0,0
50,24,0,1,1,0,3,0,4,0,1,1,1,1,1,0,1
58,19,0,6,1,0,3,0,4,3,1,1,1,1,0,0,1
11,8,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
54,1,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
22,19,4,0,1,0,0,2,4,3,0,1,1,1,0,7,1
26,16,4,7,1,0,0,0,4,0,0,1,1,1,0,0,1
64,1,2,0,1,0,0,0,4,0,0,1,1,1,1,0,0
75,24,0,0,1,0,0,0,4,0,0,1,1,1,0,0,0
40,19,0,1,1,0,0,2,4,0,0,1,1,1,0,1,1
94,14,1,16,0,0,0,0,2,1,0,0,0,1,0,0,0
50,18,0,1,1,0,4,2,4,3,1,1,1,1,1,7,0
54,18,0,1,1,0,0,0,4,1,0,1,1,1,1,0,0
44,17,4,16,1,0,4,0,4,0,1,1,1,1,0,7,0
24,19,4,17,1,0,0,1,1,1,0,1,1,1,0,0,0
94,16,1,16,0,0,0,2,4,0,0,1,1,0,1,0,0
31,18,4,17,0,0,0,0,4,0,0,0,0,0,0,7,1
64,9,0,0,1,0,4,0,4,0,1,1,1,1,0,7,1
49,19,2,0,0,0,0,2,4,0,0,1,1,0,1,0,0
22,16,4,0,1,0,0,0,4,0,0,1,1,1,0,0,1
40,12,2,13,1,0,4,0,4,0,1,1,1,1,1,0,0
58,16,0,0,1,0,0,0,4,2,0,1,1,1,1,0,1
69,21,1,11,1,0,0,0,4,3,0,1,1,1,1,0,0
85,1,1,16,0,0,3,0,4,0,1,1,1,1,1,0,0
69,21,0,0,0,0,3,0,2,0,1,0,1,0,0,5,0
20,19,4,3,1,0,0,0,4,3,0,1,1,1,1,1,1
25,21,4,2,1,0,0,0,4,0,0,1,1,1,1,0,1
59,22,0,0,1,0,0,0,4,1,0,1,1,1,1,0,0
56,21,2,0,1,0,0,0,4,1,0,1,1,1,1,0,1
73,16,4,17,0,0,0,0,4,0,0,1,1,0,0,1,0
20,19,4,17,1,0,0,0,4,0,0,1,1,1,1,0,0
71,21,2,12,1,0,0,0,2,1,0,1,1,1,0,8,0
17,8,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
75,16,2,16,0,0,0,0,4,0,0,1,1,1,0,0,0
58,20,4,5,1,0,0,0,4,0,0,1,1,1,0,1,1
46,17,2,15,1,0,4,0,4,0,1,1,1,1,1,0,0
39,21,0,1,1,0,0,0,4,3,0,1,1,1,0,8,1
48,21,4,0,1,0,0,2,4,0,0,1,1,1,0,0,1
13,11,4,2,1,2,0,0,0,0,0,1,1,1,0,0,0
19,16,4,17,1,0,4,1,4,0,1,1,1,1,0,5,0
16,12,4,2,1,7,0,0,0,1,0,1,1,1,1,7,0
32,21,4,0,1,0,0,0,4,1,0,1,1,1,0,8,1
17,14,4,16,1,0,0,2,4,0,0,1,1,1,0,7,0
53,22,4,0,1,0,0,2,4,3,0,1,1,1,0,0,1
69,11,0,6,1,0,4,0,4,0,1,1,1,1,1,0,0
37,10,4,17,1,0,4,2,4,3,1,1,1,1,0,0,0
54,19,2,16,0,0,0,0,2,1,0,1,0,1,0,1,0
27,21,4,12,1,0,0,0,4,1,0,1,1,1,0,1,1
18,18,4,17,1,0,0,2,4,1,0,1,1,1,0,8,0
25,11,4,17,1,0,0,0,4,1,0,1,1,1,1,8,1
36,9,0,1,1,0,4,0,4,0,1,1,1,1,1,0,0
70,16,4,17,1,0,0,0,2,1,0,1,1,1,0,0,0
20,19,4,17,1,0,3,2,4,0,1,1,1,1,0,5,0
52,16,2,2,1,0,0,0,4,3,0,1,1,1,1,0,1
89,16,1,0,0,0,0,0,4,0,0,1,1,1,1,0,0
77,21,1,16,0,0,4,0,4,0,1,1,1,1,1,6,0
19,16,4,15,1,0,0,0,4,0,0,1,1,1,1,0,1
51,16,0,0,1,0,0,0,4,1,0,1,1,1,0,0,1
68,16,2,16,0,0,0,0,4,1,0,1,1,1,1,0,0
36,18,2,16,1,0,0,2,4,1,0,1,1,1,0,0,0
11,8,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
53,19,0,1,1,0,0,0,4,3,0,1,1,1,1,6,1
20,19,4,17,1,0,0,0,4,0,0,1,1,1,1,0,0
69,8,4,16,0,0,0,0,4,0,0,0,1,0,0,7,0
60,13,2,16,0,0,0,2,4,1,0,1,0,0,0,8,0
45,16,4,0,1,0,0,0,4,0,0,1,1,1,1,0,1
69,21,2,0,1,0,0,0,4,0,0,1,1,1,1,0,0
11,8,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0
37,20,0,1,1,0,0,0,4,3,0,1,1,1,0,0,1
20,19,4,0,1,0,0,2,4,0,0,1,1,1,1,0,1
15,12,4,2,1,2,0,0,0,0,0,1,1,1,1,7,0
10,8,4,2,1,2,0,0,0,0,0,1,1,1,1,0,0
10,6,4,2,1,2,4,2,0,0,1,1,1,1,1,0,0
50,17,0,0,1,0,0,0,2,0,0,1,1,1,0,0,1
18,16,4,17,1,0,0,0,4,0,0,1,1,1,0,1,0
11,7,4,2,1,7,0,0,0,0,0,1,1,1,0,7,0
28,16,4,0,1,0,0,0,4,0,0,1,1,1,1,7,1
61,16,2,16,0,0,0,2,4,1,0,0,1,1,0,0,0
59,7,0,0,1,0,3,0,4,0,1,1,1,1,0,7,1
18,19,4,17,1,0,0,2,4,1,0,1,1,1,1,8,0
47,22,4,17,1,0,0,2,4,1,0,1,1,1,0,0,0
19,19,4,2,1,0,0,0,4,0,0,1,1,1,0,7,1
34,19,2,17,1,0,0,0,4,1,0,1,1,1,1,0,0
31,21,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
10,7,4,2,1,1,0,0,0,0,0,1,1,1,0,5,0
51,19,0,6,1,0,0,0,4,3,0,1,1,1,0,0,1
18,18,4,17,1,0,0,2,4,0,0,1,1,1,1,0,0
68,10,2,0,1,0,3,0,4,0,1,1,1,1,1,0,1
76,16,4,17,0,0,0,0,4,0,0,1,1,0,1,0,0
38,18,4,0,1,0,3,0,4,0,1,1,1,1,1,7,1
27,14,4,16,1,0,0,0,4,1,0,1,1,1,0,8,0
20,19,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
13,10,4,3,1,8,0,0,0,1,0,1,1,1,1,8,0
65,21,0,0,1,0,3,0,4,0,1,1,1,1,1,0,0
35,15,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
28,16,4,2,1,0,0,0,4,0,0,1,1,1,1,0,1
44,18,0,0,1,0,0,0,4,0,0,1,1,1,0,1,1
58,13,0,0,1,0,0,0,4,0,0,1,1,1,1,0,0
46,15,0,0,1,0,3,0,4,0,1,1,1,1,1,5,1
41,17,0,16,1,0,0,2,4,0,0,1,1,1,0,4,0
26,21,0,0,1,0,0,2,4,1,0,1,1,1,1,0,1
34,16,4,16,1,0,0,2,4,0,0,1,1,1,0,0,0
7,4,4,2,1,1,0,0,0,1,0,1,1,1,1,0,0
55,16,4,16,0,0,3,2,4,0,1,1,1,0,1,5,0
59,16,4,16,0,0,4,0,4,0,1,1,0,0,1,5,0
28,22,0,1,1,0,4,2,4,0,1,1,1,1,0,5,0
82,16,1,16,0,0,3,0,4,0,1,1,0,0,1,5,0
58,23,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
36,22,0,1,1,0,0,0,4,2,0,1,1,1,1,0,1
31,1,4,17,0,0,0,0,4,3,0,0,1,0,0,0,0
70,20,2,0,1,0,3,0,4,0,1,1,1,1,1,5,0
37,16,2,0,1,0,3,0,4,0,1,1,1,1,0,0,1
64,16,2,6,1,0,0,0,4,1,0,1,1,1,1,0,0
11,8,4,2,1,1,0,0,0,3,0,1,1,1,1,0,0
49,20,0,0,1,0,3,0,4,0,1,1,1,1,1,5,1
52,21,0,0,1,0,3,0,4,0,1,1,1,1,0,5,1
33,22,2,0,1,0,0,2,4,1,0,1,1,1,1,8,1
23,20,4,16,1,0,0,2,4,1,0,1,1,1,1,0,0
38,21,2,0,1,0,0,2,4,0,0,1,1,1,1,0,1
54,1,4,17,0,0,0,0,4,0,0,1,1,0,0,0,0
27,21,4,0,1,0,0,0,1,1,0,1,1,1,1,0,0
75,11,2,16,0,0,3,0,4,0,1,1,1,1,1,7,0
50,16,4,17,0,0,0,0,4,0,0,1,1,0,0,1,1
36,21,2,2,1,0,0,0,4,1,0,1,1,1,1,0,0
58,16,4,6,1,0,3,0,4,0,1,1,1,1,1,0,1
48,21,0,1,1,0,4,0,4,0,1,1,1,1,1,5,1
34,21,4,2,1,0,0,0,4,0,0,1,1,1,1,5,1
23,16,4,16,1,0,0,2,4,3,0,1,1,1,0,0,0
18,16,4,17,1,0,0,2,4,0,0,1,1,1,0,5,0
64,18,0,1,1,0,4,1,4,0,1,1,1,1,1,0,0
57,16,2,16,1,0,0,0,4,0,0,1,1,1,0,1,0
41,21,0,0,1,0,3,0,4,1,1,1,1,1,1,0,1
21,18,4,0,1,0,3,0,4,0,1,1,1,1,0,0,1
29,21,0,1,1,0,3,0,4,1,1,1,1,1,1,5,1
50,13,0,1,1,0,3,0,4,0,1,1,1,1,0,0,1
31,13,0,16,1,0,0,0,4,0,0,1,1,1,0,0,0
20,18,4,17,1,0,0,2,4,1,0,1,1,1,1,0,0
40,19,0,1,1,0,0,0,4,3,0,1,1,1,1,5,1
31,20,0,0,1,0,2,2,4,1,0,1,1,1,0,0,1
8,5,4,7,1,5,0,0,0,0,0,1,1,1,0,1,0
31,20,0,0,1,0,0,0,4,0,0,1,1,1,1,0,1
57,21,0,0,1,0,0,0,4,0,0,1,1,1,0,0,0
26,15,4,16,1,0,0,0,4,1,0,1,1,1,0,0,0
48,22,0,9,1,0,0,0,4,3,0,1,1,1,0,8,1
32,22,0,1,1,0,0,0,4,1,0,1,1,1,0,8,1
27,17,4,17,1,0,0,2,4,0,0,1,1,1,0,0,1
38,18,0,0,1,0,4,2,4,3,1,1,1,1,1,0,1
35,14,4,2,1,0,0,2,4,0,0,1,1,1,1,0,0
7,4,4,17,1,0,0,2,0,0,0,1,1,1,1,2,0
19,19,4,17,1,0,4,1,4,1,1,1,1,1,0,0,0
47,18,0,1,1,0,0,0,4,0,0,1,1,1,1,0,1
36,12,4,16,0,0,0,2,4,0,0,1,1,1,0,7,0
23,16,4,16,1,0,0,0,4,3,0,1,1,1,0,0,0
87,8,1,16,0,0,0,0,4,0,0,1,1,0,1,0,0
47,20,0,0,1,0,0,0,4,1,0,1,1,1,0,8,1
37,14,4,2,1,0,0,2,4,0,0,1,1,1,1,0,0
89,22,4,17,0,0,0,0,4,0,0,0,0,0,0,0,0
19,19,4,17,1,0,0,2,4,0,0,1,1,1,1,5,0
27,21,4,12,1,0,0,0,4,0,0,1,1,1,0,5,1
60,16,2,17,1,0,0,0,4,0,0,1,1,1,1,0,0
15,13,4,2,1,1,0,0,0,0,0,1,1,1,0,5,0
33,15,0,0,1,0,4,0,4,0,1,1,1,1,0,7,1
55,19,1,15,1,0,4,0,4,0,1,1,1,1,1,5,1
66,16,0,0,0,0,3,0,4,0,1,1,1,1,0,0,0
45,13,4,16,1,0,0,0,4,0,0,1,1,1,0,0,0
56,15,0,16,1,0,0,0,4,0,0,1,1,1,0,1,0
81,1,0,1,1,0,4,0,4,0,1,1,1,1,0,7,0
32,11,0,1,1,0,4,0,4,0,1,1,1,1,0,7,1
62,21,0,1,1,0,0,0,4,1,0,1,1,1,0,0,1
18,16,4,17,1,0,0,2,4,1,0,1,1,1,1,0,0
81,16,0,1,1,0,0,0,4,0,0,1,1,1,1,0,0
11,9,4,2,1,2,0,0,0,0,0,1,1,1,1,5,0
20,19,4,17,1,0,0,0,4,1,0,1,1,1,0,1,1
47,16,4,16,0,0,3,0,4,3,1,1,1,0,1,7,0
50,24,0,1,1,0,3,0,4,0,1,1,1,1,1,1,1
33,22,4,10,1,0,0,2,4,1,0,1,1,1,1,0,1
10,6,4,11,1,0,4,0,0,0,1,1,1,1,0,0,0
48,20,2,0,1,0,0,0,4,0,0,1,1,1,1,0,1
85,16,1,6,1,0,0,0,3,0,0,1,1,1,0,7,0
31,16,0,1,1,0,0,0,4,0,0,1,1,1,1,2,1
18,18,4,17,1,0,0,2,4,1,0,1,1,1,0,7,0
46,9,0,1,1,0,3,0,4,0,1,1,1,1,0,7,1
70,9,0,0,1,0,3,0,4,0,1,1,1,1,0,7,0
65,6,0,6,0,0,4,0,4,3,1,0,0,1,0,7,0
71,19,1,0,0,0,0,0,4,1,0,0,1,1,1,0,0
18,14,4,17,1,0,0,2,4,3,0,1,1,1,1,0,0
82,16,1,0,0,0,0,0,4,0,0,1,1,0,1,0,0
32,14,4,16,0,0,0,2,2,0,0,1,1,0,0,1,0
73,21,0,1,1,0,0,0,4,3,0,1,1,1,0,0,1
80,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
